# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-12 4 49 21da2f
-11 4 49 1f9126
-10 4 49 1f9126
-9 4 49 1f9126
-8 4 49 1f9126
-7 4 49 ffffff
-6 4 49 1f9126
-5 4 49 ffffff
-4 4 49 1f9126
-3 4 49 1f9126
-2 4 49 21da2f
-1 4 49 1f9126
-16 5 49 1f9126
-15 5 49 37b541
-14 5 49 37b541
-13 5 49 37b541
-12 5 49 1f9126
-11 5 49 1f9126
-10 5 49 1f9126
-9 5 49 1f9126
-8 5 49 ffffff
-7 5 49 1f9126
-6 5 49 ffffff
-5 5 49 37b541
-4 5 49 37b541
-3 5 49 37b541
-2 5 49 1f9126
-1 5 49 1f9126
-15 6 49 1f9126
-14 6 49 37b541
-13 6 49 1f9126
-12 6 49 1f9126
-11 6 49 37b541
-10 6 49 37b541
-9 6 49 1f9126
-8 6 49 37b541
-7 6 49 1f9126
-6 6 49 37b541
-4 6 49 37b541
-3 6 49 37b541
-2 6 49 1f9126
-1 6 49 37b541
-15 7 49 1f9126
-13 7 49 1f9126
-12 7 49 1f9126
-10 7 49 1f9126
-9 7 49 1f9126
-8 7 49 1f9126
-7 7 49 1f9126
-6 7 49 1f9126
-4 7 49 1f9126
-2 7 49 1f9126
-16 8 49 1f9126
-15 8 49 1f9126
-14 8 49 21da2f
-13 8 49 1f9126
-12 8 49 1f9126
-11 8 49 1f9126
-10 8 49 21da2f
-9 8 49 1f9126
-8 8 49 1f9126
-7 8 49 1f9126
-6 8 49 1f9126
-5 8 49 1f9126
-4 8 49 21da2f
-3 8 49 1f9126
-2 8 49 1f9126
-1 8 49 1f9126
-16 9 49 1f9126
-15 9 49 1f9126
-14 9 49 1f9126
-13 9 49 1f9126
-12 9 49 37b541
-11 9 49 1f9126
-10 9 49 37b541
-9 9 49 1f9126
-8 9 49 1f9126
-7 9 49 1f9126
-6 9 49 1f9126
-5 9 49 1f9126
-4 9 49 1f9126
-3 9 49 1f9126
-2 9 49 37b541
-1 9 49 1f9126
-16 10 49 1f9126
-15 10 49 1f9126
-14 10 49 ffffff
-13 10 49 1f9126
-12 10 49 1f9126
-11 10 49 1f9126
-10 10 49 ffffff
-9 10 49 37b541
-8 10 49 1f9126
-7 10 49 37b541
-6 10 49 1f9126
-5 10 49 1f9126
-4 10 49 ffffff
-3 10 49 1f9126
-2 10 49 1f9126
-1 10 49 1f9126
-16 11 49 37b541
-15 11 49 21da2f
-14 11 49 37b541
-13 11 49 1f9126
-12 11 49 37b541
-11 11 49 ffffff
-10 11 49 1f9126
-9 11 49 1f9126
-8 11 49 37b541
-7 11 49 1f9126
-6 11 49 37b541
-5 11 49 37b541
-4 11 49 ffffff
-3 11 49 1f9126
-2 11 49 37b541
-1 11 49 ffffff
-11 12 49 1f9126
-10 12 49 1f9126
-9 12 49 1f9126
-8 12 49 1f9126
-7 12 49 06a115
-6 12 49 1f9126
-5 12 49 ffffff
-4 12 49 1f9126
-3 12 49 1f9126
-2 12 49 21da2f
-1 12 49 1f9126
-11 13 49 1f9126
-10 13 49 1f9126
-9 13 49 1f9126
-8 13 49 ffffff
-7 13 49 1f9126
-6 13 49 ffffff
-5 13 49 37b541
-4 13 49 37b541
-3 13 49 37b541
-2 13 49 1f9126
-1 13 49 1f9126
-11 14 49 37b541
-10 14 49 37b541
-9 14 49 1f9126
-8 14 49 37b541
-7 14 49 1f9126
-6 14 49 37b541
-5 14 49 1f9126
-4 14 49 37b541
-3 14 49 37b541
-2 14 49 1f9126
-1 14 49 37b541
-11 15 49 1f9126
-10 15 49 ffffff
-9 15 49 37b541
-8 15 49 1f9126
-7 15 49 37b541
-6 15 49 1f9126
-5 15 49 1f9126
-4 15 49 ffffff
-3 15 49 1f9126
-2 15 49 1f9126
-1 15 49 1f9126
-16 0 50 1f9126
-15 0 50 ffffff
-14 0 50 1f9126
-13 0 50 ffffff
-12 0 50 ffffff
-11 0 50 1f9126
-10 0 50 1f9126
-9 0 50 1f9126
-8 0 50 ffffff
-7 0 50 1f9126
-6 0 50 ffffff
-5 0 50 ffffff
-4 0 50 1f9126
-3 0 50 ffffff
-2 0 50 ffffff
-1 0 50 1f9126
-16 1 50 37b541
-15 1 50 ffffff
-14 1 50 ffffff
-13 1 50 ffffff
-12 1 50 ffffff
-11 1 50 06a115
-10 1 50 37b541
-9 1 50 21da2f
-8 1 50 1f9126
-7 1 50 21da2f
-6 1 50 1f9126
-5 1 50 ffffff
-4 1 50 ffffff
-3 1 50 ffffff
-2 1 50 ffffff
-1 1 50 ffffff
-15 2 50 1f9126
-14 2 50 ffffff
-13 2 50 ffffff
-12 2 50 ffffff
-11 2 50 ffffff
-10 2 50 1f9126
-9 2 50 ffffff
-8 2 50 1f9126
-7 2 50 ffffff
-6 2 50 1f9126
-5 2 50 ffffff
-4 2 50 ffffff
-3 2 50 ffffff
-2 2 50 ffffff
-1 2 50 ffffff
-16 3 50 1f9126
-15 3 50 ffffff
-14 3 50 ffffff
-13 3 50 ffffff
-12 3 50 ffffff
-11 3 50 ffffff
-10 3 50 21da2f
-9 3 50 37b541
-8 3 50 ffffff
-7 3 50 37b541
-6 3 50 ffffff
-5 3 50 ffffff
-4 3 50 ffffff
-3 3 50 ffffff
-2 3 50 ffffff
-1 3 50 ffffff
-16 4 50 1f9126
-15 4 50 ffffff
-14 4 50 ffffff
-13 4 50 1f9126
-12 4 50 21da2f
-11 4 50 1f9126
-10 4 50 ffffff
-9 4 50 37b541
-8 4 50 1f9126
-7 4 50 37b541
-6 4 50 1f9126
-5 4 50 ffffff
-4 4 50 ffffff
-3 4 50 1f9126
-2 4 50 21da2f
-1 4 50 1f9126
-15 5 50 21da2f
-14 5 50 37b541
-13 5 50 ffffff
-12 5 50 1f9126
-11 5 50 ffffff
-10 5 50 37b541
-8 5 50 1f9126
-7 5 50 ffffff
-6 5 50 1f9126
-5 5 50 ffffff
-4 5 50 37b541
-2 5 50 37b541
-16 6 50 1f9126
-15 6 50 1f9126
-14 6 50 21da2f
-13 6 50 37b541
-12 6 50 21da2f
-11 6 50 1f9126
-10 6 50 21da2f
-9 6 50 37b541
-8 6 50 21da2f
-7 6 50 37b541
-6 6 50 21da2f
-5 6 50 1f9126
-2 6 50 21da2f
-15 7 50 1f9126
-14 7 50 37b541
-13 7 50 21da2f
-12 7 50 1f9126
-11 7 50 37b541
-10 7 50 1f9126
-9 7 50 21da2f
-8 7 50 37b541
-7 7 50 1f9126
-6 7 50 37b541
-5 7 50 1f9126
-4 7 50 1f9126
-3 7 50 21da2f
-2 7 50 1f9126
-1 7 50 37b541
-14 8 50 1f9126
-13 8 50 ffffff
-12 8 50 ffffff
-11 8 50 1f9126
-10 8 50 1f9126
-9 8 50 1f9126
-8 8 50 ffffff
-7 8 50 1f9126
-6 8 50 ffffff
-5 8 50 ffffff
-4 8 50 1f9126
-3 8 50 ffffff
-2 8 50 ffffff
-1 8 50 1f9126
-15 9 50 21da2f
-14 9 50 ffffff
-13 9 50 ffffff
-12 9 50 ffffff
-11 9 50 ffffff
-10 9 50 37b541
-9 9 50 21da2f
-8 9 50 1f9126
-7 9 50 21da2f
-6 9 50 1f9126
-5 9 50 ffffff
-4 9 50 ffffff
-3 9 50 ffffff
-2 9 50 ffffff
-1 9 50 ffffff
-16 10 50 1f9126
-15 10 50 37b541
-14 10 50 37b541
-13 10 50 ffffff
-12 10 50 ffffff
-11 10 50 ffffff
-10 10 50 1f9126
-9 10 50 ffffff
-8 10 50 1f9126
-7 10 50 ffffff
-6 10 50 1f9126
-5 10 50 ffffff
-4 10 50 ffffff
-3 10 50 ffffff
-2 10 50 ffffff
-1 10 50 ffffff
-16 11 50 1f9126
-13 11 50 1f9126
-12 11 50 1f9126
-11 11 50 ffffff
-10 11 50 21da2f
-9 11 50 37b541
-8 11 50 ffffff
-7 11 50 37b541
-6 11 50 ffffff
-5 11 50 ffffff
-4 11 50 ffffff
-3 11 50 ffffff
-2 11 50 ffffff
-1 11 50 ffffff
-11 12 50 21da2f
-10 12 50 ffffff
-9 12 50 37b541
-8 12 50 1f9126
-7 12 50 37b541
-6 12 50 1f9126
-5 12 50 ffffff
-4 12 50 ffffff
-3 12 50 1f9126
-2 12 50 21da2f
-1 12 50 1f9126
-11 13 50 1f9126
-10 13 50 37b541
-9 13 50 1f9126
-8 13 50 1f9126
-7 13 50 ffffff
-6 13 50 1f9126
-5 13 50 ffffff
-4 13 50 37b541
-3 13 50 ffffff
-2 13 50 37b541
-1 13 50 1f9126
-11 14 50 1f9126
-10 14 50 21da2f
-9 14 50 37b541
-8 14 50 21da2f
-7 14 50 37b541
-6 14 50 21da2f
-5 14 50 1f9126
-4 14 50 ffffff
-3 14 50 ffffff
-2 14 50 21da2f
-1 14 50 ffffff
-11 15 50 1f9126
-10 15 50 1f9126
-9 15 50 ffffff
-8 15 50 1f9126
-7 15 50 ffffff
-6 15 50 1f9126
-5 15 50 ffffff
-4 15 50 ffffff
-3 15 50 ffffff
-2 15 50 ffffff
-1 15 50 ffffff
-15 0 51 1f9126
-14 0 51 1f9126
-13 0 51 1f9126
-12 0 51 ffffff
-11 0 51 ffffff
-10 0 51 1f9126
-9 0 51 1f9126
-8 0 51 1f9126
-7 0 51 ffffff
-6 0 51 1f9126
-5 0 51 ffffff
-4 0 51 1f9126
-3 0 51 1f9126
-2 0 51 ffffff
-1 0 51 ffffff
-16 1 51 1f9126
-15 1 51 37b541
-14 1 51 ffffff
-13 1 51 ffffff
-12 1 51 ffffff
-11 1 51 ffffff
-10 1 51 1f9126
-9 1 51 37b541
-8 1 51 ffffff
-7 1 51 37b541
-6 1 51 ffffff
-5 1 51 ffffff
-4 1 51 ffffff
-3 1 51 ffffff
-2 1 51 ffffff
-1 1 51 ffffff
-14 2 51 37b541
-13 2 51 ffffff
-12 2 51 ffffff
-11 2 51 ffffff
-10 2 51 37b541
-9 2 51 37b541
-8 2 51 ffffff
-7 2 51 37b541
-6 2 51 ffffff
-5 2 51 ffffff
-4 2 51 ffffff
-3 2 51 ffffff
-2 2 51 ffffff
-1 2 51 ffffff
-15 3 51 1f9126
-14 3 51 ffffff
-13 3 51 ffffff
-12 3 51 ffffff
-11 3 51 1f9126
-10 3 51 ffffff
-9 3 51 1f9126
-8 3 51 ffffff
-7 3 51 1f9126
-6 3 51 ffffff
-5 3 51 ffffff
-4 3 51 ffffff
-3 3 51 ffffff
-2 3 51 ffffff
-1 3 51 1f9126
-15 4 51 37b541
-14 4 51 ffffff
-13 4 51 ffffff
-12 4 51 1f9126
-11 4 51 ffffff
-10 4 51 37b541
-9 4 51 21da2f
-8 4 51 ffffff
-7 4 51 21da2f
-6 4 51 ffffff
-5 4 51 ffffff
-4 4 51 ffffff
-3 4 51 ffffff
-2 4 51 1f9126
-1 4 51 ffffff
-15 5 51 37b541
-14 5 51 1f9126
-13 5 51 1f9126
-12 5 51 1f9126
-11 5 51 1f9126
-10 5 51 1f9126
-9 5 51 1f9126
-8 5 51 1f9126
-7 5 51 1f9126
-6 5 51 1f9126
-5 5 51 1f9126
-4 5 51 1f9126
-3 5 51 1f9126
-2 5 51 1f9126
-1 5 51 1f9126
-16 6 51 1f9126
-14 6 51 21da2f
-13 6 51 1f9126
-12 6 51 1f9126
-11 6 51 1f9126
-10 6 51 1f9126
-9 6 51 1f9126
-8 6 51 1f9126
-7 6 51 1f9126
-6 6 51 1f9126
-5 6 51 1f9126
-4 6 51 21da2f
-3 6 51 1f9126
-2 6 51 1f9126
-1 6 51 1f9126
-16 7 51 1f9126
-15 7 51 37b541
-14 7 51 37b541
-13 7 51 21da2f
-12 7 51 37b541
-11 7 51 1f9126
-10 7 51 37b541
-9 7 51 21da2f
-8 7 51 37b541
-7 7 51 21da2f
-6 7 51 37b541
-5 7 51 37b541
-4 7 51 37b541
-3 7 51 1f9126
-2 7 51 37b541
-1 7 51 1f9126
-15 8 51 21da2f
-14 8 51 1f9126
-13 8 51 1f9126
-12 8 51 ffffff
-11 8 51 ffffff
-10 8 51 1f9126
-9 8 51 1f9126
-8 8 51 1f9126
-7 8 51 ffffff
-6 8 51 1f9126
-5 8 51 ffffff
-4 8 51 1f9126
-3 8 51 1f9126
-2 8 51 ffffff
-1 8 51 ffffff
-16 9 51 1f9126
-15 9 51 ffffff
-14 9 51 ffffff
-13 9 51 ffffff
-12 9 51 ffffff
-11 9 51 ffffff
-10 9 51 1f9126
-9 9 51 37b541
-8 9 51 ffffff
-7 9 51 37b541
-6 9 51 ffffff
-5 9 51 ffffff
-4 9 51 ffffff
-3 9 51 ffffff
-2 9 51 ffffff
-1 9 51 ffffff
-16 10 51 21da2f
-15 10 51 1f9126
-14 10 51 1f9126
-13 10 51 1f9126
-12 10 51 ffffff
-11 10 51 ffffff
-10 10 51 37b541
-9 10 51 37b541
-8 10 51 ffffff
-7 10 51 37b541
-6 10 51 ffffff
-5 10 51 ffffff
-4 10 51 ffffff
-3 10 51 ffffff
-2 10 51 ffffff
-1 10 51 ffffff
-12 11 51 1f9126
-11 11 51 1f9126
-10 11 51 ffffff
-9 11 51 1f9126
-8 11 51 ffffff
-7 11 51 1f9126
-6 11 51 ffffff
-5 11 51 ffffff
-4 11 51 ffffff
-3 11 51 ffffff
-2 11 51 ffffff
-1 11 51 1f9126
-11 12 51 1f9126
-10 12 51 37b541
-9 12 51 21da2f
-8 12 51 ffffff
-7 12 51 21da2f
-6 12 51 ffffff
-5 12 51 ffffff
-4 12 51 ffffff
-3 12 51 ffffff
-2 12 51 1f9126
-1 12 51 ffffff
-10 13 51 1f9126
-9 13 51 1f9126
-8 13 51 1f9126
-7 13 51 1f9126
-6 13 51 1f9126
-5 13 51 1f9126
-4 13 51 1f9126
-3 13 51 1f9126
-2 13 51 1f9126
-1 13 51 1f9126
-11 14 51 1f9126
-10 14 51 1f9126
-9 14 51 37b541
-8 14 51 1f9126
-7 14 51 37b541
-6 14 51 1f9126
-5 14 51 1f9126
-4 14 51 21da2f
-3 14 51 1f9126
-2 14 51 1f9126
-1 14 51 1f9126
-9 15 51 37b541
-8 15 51 ffffff
-7 15 51 37b541
-6 15 51 ffffff
-5 15 51 ffffff
-4 15 51 ffffff
-3 15 51 ffffff
-2 15 51 ffffff
-1 15 51 ffffff
-15 0 52 37b541
-14 0 52 1f9126
-13 0 52 ffffff
-12 0 52 ffffff
-11 0 52 1f9126
-10 0 52 21da2f
-9 0 52 21da2f
-8 0 52 1f9126
-7 0 52 21da2f
-6 0 52 1f9126
-5 0 52 ffffff
-4 0 52 1f9126
-3 0 52 ffffff
-2 0 52 ffffff
-1 0 52 1f9126
-15 1 52 37b541
-14 1 52 ffffff
-13 1 52 ffffff
-12 1 52 ffffff
-11 1 52 ffffff
-10 1 52 21da2f
-9 1 52 1f9126
-8 1 52 ffffff
-7 1 52 1f9126
-6 1 52 ffffff
-5 1 52 ffffff
-4 1 52 ffffff
-3 1 52 ffffff
-2 1 52 ffffff
-1 1 52 ffffff
-15 2 52 21da2f
-14 2 52 ffffff
-13 2 52 ffffff
-12 2 52 ffffff
-11 2 52 1f9126
-10 2 52 ffffff
-9 2 52 1f9126
-8 2 52 1f9126
-7 2 52 1f9126
-6 2 52 1f9126
-5 2 52 ffffff
-4 2 52 ffffff
-3 2 52 ffffff
-2 2 52 ffffff
-1 2 52 1f9126
-16 3 52 37b541
-15 3 52 ffffff
-14 3 52 ffffff
-13 3 52 ffffff
-12 3 52 ffffff
-11 3 52 ffffff
-10 3 52 1f9126
-9 3 52 ffffff
-8 3 52 21da2f
-7 3 52 ffffff
-6 3 52 21da2f
-5 3 52 ffffff
-4 3 52 ffffff
-3 3 52 ffffff
-2 3 52 ffffff
-1 3 52 ffffff
-15 4 52 1f9126
-14 4 52 ffffff
-13 4 52 ffffff
-12 4 52 ffffff
-11 4 52 ffffff
-10 4 52 1f9126
-9 4 52 37b541
-8 4 52 1f9126
-7 4 52 37b541
-6 4 52 1f9126
-5 4 52 ffffff
-4 4 52 ffffff
-3 4 52 ffffff
-2 4 52 ffffff
-1 4 52 ffffff
-16 5 52 37b541
-15 5 52 1f9126
-14 5 52 ffffff
-13 5 52 1f9126
-12 5 52 ffffff
-11 5 52 1f9126
-10 5 52 37b541
-9 5 52 1f9126
-8 5 52 1f9126
-7 5 52 1f9126
-6 5 52 1f9126
-5 5 52 1f9126
-4 5 52 ffffff
-3 5 52 1f9126
-2 5 52 ffffff
-1 5 52 1f9126
-16 6 52 37b541
-15 6 52 1f9126
-14 6 52 37b541
-13 6 52 37b541
-12 6 52 37b541
-11 6 52 1f9126
-10 6 52 37b541
-9 6 52 37b541
-8 6 52 37b541
-7 6 52 37b541
-6 6 52 37b541
-5 6 52 1f9126
-4 6 52 37b541
-2 6 52 37b541
-15 7 52 1f9126
-13 7 52 1f9126
-12 7 52 1f9126
-11 7 52 1f9126
-10 7 52 1f9126
-9 7 52 37b541
-8 7 52 1f9126
-7 7 52 37b541
-5 7 52 1f9126
-4 7 52 1f9126
-3 7 52 1f9126
-2 7 52 1f9126
-16 8 52 1f9126
-15 8 52 ffffff
-14 8 52 1f9126
-13 8 52 ffffff
-12 8 52 ffffff
-11 8 52 1f9126
-10 8 52 21da2f
-9 8 52 21da2f
-8 8 52 1f9126
-7 8 52 21da2f
-6 8 52 1f9126
-5 8 52 ffffff
-4 8 52 1f9126
-3 8 52 ffffff
-2 8 52 ffffff
-1 8 52 1f9126
-16 9 52 37b541
-15 9 52 ffffff
-14 9 52 ffffff
-13 9 52 ffffff
-12 9 52 ffffff
-11 9 52 ffffff
-10 9 52 21da2f
-9 9 52 1f9126
-8 9 52 ffffff
-7 9 52 1f9126
-6 9 52 ffffff
-5 9 52 ffffff
-4 9 52 ffffff
-3 9 52 ffffff
-2 9 52 ffffff
-1 9 52 ffffff
-15 10 52 21da2f
-14 10 52 ffffff
-13 10 52 37b541
-12 10 52 37b541
-11 10 52 1f9126
-10 10 52 ffffff
-9 10 52 1f9126
-8 10 52 1f9126
-7 10 52 1f9126
-6 10 52 1f9126
-5 10 52 ffffff
-4 10 52 ffffff
-3 10 52 ffffff
-2 10 52 ffffff
-1 10 52 1f9126
-16 11 52 1f9126
-14 11 52 21da2f
-11 11 52 21da2f
-10 11 52 1f9126
-9 11 52 ffffff
-8 11 52 21da2f
-7 11 52 ffffff
-6 11 52 21da2f
-5 11 52 ffffff
-4 11 52 ffffff
-3 11 52 ffffff
-2 11 52 ffffff
-1 11 52 ffffff
-11 12 52 1f9126
-10 12 52 1f9126
-9 12 52 37b541
-8 12 52 1f9126
-7 12 52 37b541
-6 12 52 1f9126
-5 12 52 ffffff
-4 12 52 ffffff
-3 12 52 ffffff
-2 12 52 ffffff
-1 12 52 ffffff
-10 13 52 1f9126
-9 13 52 21da2f
-8 13 52 1f9126
-7 13 52 1f9126
-6 13 52 1f9126
-5 13 52 1f9126
-4 13 52 ffffff
-3 13 52 1f9126
-2 13 52 ffffff
-1 13 52 1f9126
-11 14 52 1f9126
-10 14 52 21da2f
-9 14 52 37b541
-8 14 52 37b541
-7 14 52 37b541
-6 14 52 37b541
-5 14 52 1f9126
-4 14 52 37b541
-3 14 52 ffffff
-2 14 52 37b541
-1 14 52 ffffff
-11 15 52 21da2f
-10 15 52 1f9126
-9 15 52 1f9126
-8 15 52 1f9126
-7 15 52 1f9126
-6 15 52 1f9126
-5 15 52 ffffff
-4 15 52 ffffff
-3 15 52 ffffff
-2 15 52 ffffff
-1 15 52 1f9126
-16 0 53 1f9126
-15 0 53 21da2f
-14 0 53 1f9126
-13 0 53 1f9126
-12 0 53 37b541
-11 0 53 1f9126
-10 0 53 1f9126
-9 0 53 1f9126
-8 0 53 1f9126
-7 0 53 21da2f
-6 0 53 1f9126
-5 0 53 21da2f
-4 0 53 1f9126
-3 0 53 1f9126
-2 0 53 37b541
-1 0 53 1f9126
-16 1 53 37b541
-15 1 53 ffffff
-14 1 53 ffffff
-13 1 53 ffffff
-12 1 53 ffffff
-11 1 53 1f9126
-10 1 53 ffffff
-9 1 53 21da2f
-8 1 53 1f9126
-7 1 53 21da2f
-6 1 53 1f9126
-5 1 53 ffffff
-4 1 53 ffffff
-3 1 53 ffffff
-2 1 53 ffffff
-1 1 53 1f9126
-16 2 53 37b541
-15 2 53 ffffff
-14 2 53 ffffff
-13 2 53 ffffff
-12 2 53 ffffff
-11 2 53 ffffff
-10 2 53 1f9126
-9 2 53 ffffff
-8 2 53 37b541
-7 2 53 ffffff
-6 2 53 37b541
-5 2 53 ffffff
-4 2 53 ffffff
-3 2 53 ffffff
-2 2 53 ffffff
-1 2 53 ffffff
-15 3 53 21da2f
-14 3 53 ffffff
-13 3 53 ffffff
-12 3 53 ffffff
-11 3 53 37b541
-10 3 53 ffffff
-9 3 53 1f9126
-8 3 53 ffffff
-7 3 53 1f9126
-6 3 53 ffffff
-5 3 53 ffffff
-4 3 53 ffffff
-3 3 53 ffffff
-2 3 53 ffffff
-1 3 53 37b541
-15 4 53 1f9126
-14 4 53 ffffff
-13 4 53 ffffff
-12 4 53 ffffff
-11 4 53 ffffff
-10 4 53 21da2f
-9 4 53 37b541
-8 4 53 ffffff
-7 4 53 37b541
-6 4 53 ffffff
-5 4 53 ffffff
-4 4 53 ffffff
-3 4 53 ffffff
-2 4 53 ffffff
-1 4 53 ffffff
-15 5 53 1f9126
-14 5 53 37b541
-13 5 53 ffffff
-12 5 53 ffffff
-11 5 53 ffffff
-10 5 53 37b541
-9 5 53 37b541
-8 5 53 1f9126
-7 5 53 37b541
-6 5 53 1f9126
-5 5 53 1f9126
-4 5 53 37b541
-3 5 53 ffffff
-2 5 53 ffffff
-1 5 53 ffffff
-16 6 53 1f9126
-14 6 53 1f9126
-13 6 53 1f9126
-12 6 53 37b541
-11 6 53 1f9126
-10 6 53 37b541
-9 6 53 1f9126
-8 6 53 1f9126
-7 6 53 1f9126
-6 6 53 1f9126
-5 6 53 1f9126
-4 6 53 37b541
-3 6 53 1f9126
-2 6 53 37b541
-1 6 53 1f9126
-16 7 53 37b541
-15 7 53 1f9126
-14 7 53 37b541
-13 7 53 1f9126
-12 7 53 37b541
-9 7 53 1f9126
-8 7 53 37b541
-7 7 53 1f9126
-6 7 53 37b541
-16 8 53 1f9126
-15 8 53 21da2f
-14 8 53 1f9126
-13 8 53 1f9126
-12 8 53 37b541
-11 8 53 1f9126
-10 8 53 1f9126
-9 8 53 1f9126
-8 8 53 1f9126
-7 8 53 21da2f
-6 8 53 1f9126
-5 8 53 21da2f
-4 8 53 1f9126
-3 8 53 1f9126
-2 8 53 37b541
-1 8 53 1f9126
-15 9 53 37b541
-14 9 53 ffffff
-13 9 53 ffffff
-12 9 53 ffffff
-11 9 53 1f9126
-10 9 53 ffffff
-9 9 53 21da2f
-8 9 53 1f9126
-7 9 53 21da2f
-6 9 53 1f9126
-5 9 53 ffffff
-4 9 53 ffffff
-3 9 53 ffffff
-2 9 53 ffffff
-1 9 53 1f9126
-16 10 53 37b541
-15 10 53 ffffff
-14 10 53 37b541
-13 10 53 ffffff
-12 10 53 37b541
-11 10 53 ffffff
-10 10 53 1f9126
-9 10 53 ffffff
-8 10 53 37b541
-7 10 53 ffffff
-6 10 53 37b541
-5 10 53 ffffff
-4 10 53 ffffff
-3 10 53 ffffff
-2 10 53 ffffff
-1 10 53 ffffff
-16 11 53 1f9126
-15 11 53 1f9126
-13 11 53 1f9126
-11 11 53 1f9126
-10 11 53 ffffff
-9 11 53 1f9126
-8 11 53 ffffff
-7 11 53 1f9126
-6 11 53 ffffff
-5 11 53 ffffff
-4 11 53 ffffff
-3 11 53 ffffff
-2 11 53 ffffff
-1 11 53 37b541
-11 12 53 1f9126
-10 12 53 21da2f
-9 12 53 37b541
-8 12 53 ffffff
-7 12 53 37b541
-6 12 53 ffffff
-5 12 53 ffffff
-4 12 53 ffffff
-3 12 53 ffffff
-2 12 53 ffffff
-1 12 53 ffffff
-11 13 53 1f9126
-10 13 53 1f9126
-9 13 53 37b541
-8 13 53 1f9126
-7 13 53 37b541
-6 13 53 1f9126
-5 13 53 1f9126
-4 13 53 37b541
-3 13 53 ffffff
-2 13 53 ffffff
-1 13 53 ffffff
-10 14 53 37b541
-9 14 53 21da2f
-8 14 53 1f9126
-7 14 53 21da2f
-6 14 53 1f9126
-5 14 53 1f9126
-4 14 53 37b541
-3 14 53 1f9126
-2 14 53 37b541
-1 14 53 1f9126
-11 15 53 37b541
-10 15 53 1f9126
-9 15 53 ffffff
-8 15 53 37b541
-7 15 53 ffffff
-6 15 53 37b541
-5 15 53 ffffff
-4 15 53 ffffff
-3 15 53 ffffff
-2 15 53 ffffff
-1 15 53 ffffff
-16 0 54 1f9126
-15 0 54 37b541
-14 0 54 1f9126
-13 0 54 21da2f
-12 0 54 1f9126
-11 0 54 ffffff
-10 0 54 37b541
-9 0 54 1f9126
-8 0 54 1f9126
-7 0 54 1f9126
-6 0 54 1f9126
-5 0 54 37b541
-4 0 54 1f9126
-3 0 54 21da2f
-2 0 54 1f9126
-1 0 54 ffffff
-16 1 54 1f9126
-15 1 54 ffffff
-14 1 54 21da2f
-13 1 54 21da2f
-12 1 54 21da2f
-11 1 54 1f9126
-10 1 54 21da2f
-9 1 54 21da2f
-8 1 54 1f9126
-7 1 54 ffffff
-6 1 54 1f9126
-5 1 54 ffffff
-4 1 54 21da2f
-3 1 54 21da2f
-2 1 54 21da2f
-1 1 54 1f9126
-16 2 54 37b541
-15 2 54 21da2f
-14 2 54 21da2f
-13 2 54 21da2f
-12 2 54 1f9126
-11 2 54 ffffff
-10 2 54 1f9126
-9 2 54 1f9126
-8 2 54 1f9126
-7 2 54 1f9126
-6 2 54 37b541
-5 2 54 21da2f
-4 2 54 21da2f
-3 2 54 21da2f
-2 2 54 1f9126
-1 2 54 ffffff
-16 3 54 1f9126
-15 3 54 ffffff
-14 3 54 21da2f
-13 3 54 ffffff
-12 3 54 37b541
-11 3 54 1f9126
-10 3 54 21da2f
-9 3 54 1f9126
-8 3 54 1f9126
-7 3 54 1f9126
-6 3 54 1f9126
-5 3 54 ffffff
-4 3 54 21da2f
-3 3 54 ffffff
-2 3 54 37b541
-1 3 54 1f9126
-16 4 54 1f9126
-15 4 54 21da2f
-14 4 54 21da2f
-13 4 54 21da2f
-12 4 54 ffffff
-11 4 54 1f9126
-10 4 54 21da2f
-9 4 54 21da2f
-8 4 54 1f9126
-7 4 54 ffffff
-6 4 54 1f9126
-5 4 54 21da2f
-4 4 54 21da2f
-3 4 54 21da2f
-2 4 54 ffffff
-1 4 54 1f9126
-16 5 54 1f9126
-15 5 54 21da2f
-14 5 54 ffffff
-13 5 54 1f9126
-12 5 54 1f9126
-11 5 54 1f9126
-10 5 54 1f9126
-9 5 54 21da2f
-8 5 54 1f9126
-7 5 54 21da2f
-6 5 54 1f9126
-5 5 54 21da2f
-4 5 54 ffffff
-3 5 54 1f9126
-2 5 54 1f9126
-1 5 54 1f9126
-16 6 54 1f9126
-15 6 54 37b541
-14 6 54 1f9126
-13 6 54 21da2f
-12 6 54 1f9126
-11 6 54 37b541
-10 6 54 37b541
-9 6 54 21da2f
-8 6 54 1f9126
-7 6 54 21da2f
-6 6 54 1f9126
-5 6 54 37b541
-4 6 54 1f9126
-3 6 54 21da2f
-2 6 54 37b541
-1 6 54 37b541
-16 7 54 1f9126
-14 7 54 1f9126
-13 7 54 1f9126
-12 7 54 1f9126
-11 7 54 1f9126
-10 7 54 1f9126
-9 7 54 1f9126
-8 7 54 1f9126
-7 7 54 1f9126
-6 7 54 1f9126
-5 7 54 1f9126
-3 7 54 1f9126
-2 7 54 1f9126
-1 7 54 1f9126
-16 8 54 1f9126
-15 8 54 37b541
-14 8 54 1f9126
-13 8 54 21da2f
-12 8 54 1f9126
-11 8 54 ffffff
-10 8 54 37b541
-9 8 54 1f9126
